variant,scenario,run,seed,success,length,time,firstSolutionTime,tPre,tOpt,nodes,turnSum,minClear,escapes,sideFlips,fallback
Informed-RRT*,狭窄,3,20262906,1,259.787962395909,0.0491171,0.0114015,0,0.0491171,860,8.14517084597022,0.141963815445285,3,5,0
w/o ellipse seeding,狭窄,3,20262906,1,224.68187709793,0.0844096,0.0212368,0.0092237,0.0751859,1108,7.50588032044665,0.0149589760548778,3,5,0
w/o path-bias sampling,狭窄,3,20262906,1,212.885243942151,0.023695,0.0070901,0.0070901,0.0166049,167,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,3,20262906,1,212.885243942151,0.0253745,0.0082005,0.0082005,0.017174,171,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,3,20262906,1,222.913843016643,0.0562786,0.0078606,0.0078606,0.048418,1101,5.56579778774908,0.0826029143851041,3,5,0
AB-IRRT* (full),狭窄,3,20262906,1,212.885243942151,0.0202476,0.0062895,0.0062895,0.0139581,171,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,4,20262907,1,279.791130115633,0.0075209,0.0074292,0.0075209,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,4,20262907,1,224.496500686808,0.0655128,0.0060161,0,0.0655128,1132,5.46625040996657,0.026622512221851,3,5,0
w/o ellipse seeding,狭窄,4,20262907,1,223.360612212629,0.0730884,0.0130729,0.0070146,0.0660738,1137,4.2427732695422,0.0482425030273248,3,5,0
w/o path-bias sampling,狭窄,4,20262907,1,212.885243942151,0.0245769,0.0098934,0.0098934,0.0146835,148,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,4,20262907,1,212.885243942151,0.0278636,0.0100262,0.0100262,0.0178374,147,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,4,20262907,1,245.613210409976,0.0495484,0.0084818,0.0084818,0.0410666,899,6.6642769443789,0.131682272239782,3,5,0
AB-IRRT* (full),狭窄,4,20262907,1,212.885243942151,0.0246277,0.0085529,0.0085529,0.0160748,147,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,5,20262908,1,279.791130115633,0.008038,0.0079338,0.008038,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,5,20262908,1,226.894331347848,0.0623056,0.0065777,0,0.0623056,1142,6.98295617428368,0.161782611051393,3,5,0
w/o ellipse seeding,狭窄,5,20262908,1,215.556178724268,0.0770549,0.0139511,0.0059473,0.0711076,1286,5.54179017966694,0.011422763588758,3,5,0
w/o path-bias sampling,狭窄,5,20262908,1,212.885243942151,0.0757301,0.0066081,0.0066081,0.069122,1167,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,5,20262908,1,212.885243942151,0.0260765,0.0099878,0.0099878,0.0160887,186,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,5,20262908,1,213.007768928222,0.0746756,0.0067777,0.0067777,0.0678979,1308,3.92694766180583,0.165458618855439,3,5,0
AB-IRRT* (full),狭窄,5,20262908,1,212.885243942151,0.0228204,0.0069819,0.0069819,0.0158385,186,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,6,20262909,1,279.791130115633,0.0077305,0.0076543,0.0077305,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,6,20262909,1,216.363687600858,0.0848091,0.0080668,0,0.0848091,1306,5.56439426746551,0.107728925967137,3,5,0
w/o ellipse seeding,狭窄,6,20262909,1,220.30448352819,0.0895761,0.0134101,0.0059197,0.0836564,1176,7.06152775591119,0.0886502023355575,3,5,0
w/o path-bias sampling,狭窄,6,20262909,1,212.885243942151,0.0245255,0.0063773,0.0063773,0.0181482,168,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,6,20262909,1,212.885243942151,0.025237,0.0075769,0.0075769,0.0176601,166,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,6,20262909,1,264.5400644791,0.041003,0.0077751,0.0077751,0.0332279,830,8.20119847260895,0.0755039695218116,3,5,0
AB-IRRT* (full),狭窄,6,20262909,1,212.885243942151,0.0228368,0.0080056,0.0080056,0.0148312,166,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,7,20262910,1,279.791130115633,0.0060084,0.0059336,0.0060084,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,7,20262910,1,218.920478278374,0.0855253,0.0067184,0,0.0855253,1309,6.61468633454901,0.196111311461784,3,5,0
w/o ellipse seeding,狭窄,7,20262910,1,214.928425579077,0.0768162,0.0153509,0.0087362,0.06808,1195,5.38467259225561,0.0217311555878332,3,5,0
w/o path-bias sampling,狭窄,7,20262910,1,212.885243942151,0.0789102,0.006134,0.006134,0.0727762,1188,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,7,20262910,1,212.885243942151,0.0837561,0.0085409,0.0085409,0.0752152,1218,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,7,20262910,1,240.408000430749,0.0540202,0.0075806,0.0075806,0.0464396,1092,4.99502204533116,0.0219273950943819,3,5,0
AB-IRRT* (full),狭窄,7,20262910,1,212.885243942151,0.0680223,0.0116164,0.0116164,0.0564059,1218,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,8,20262911,1,279.791130115633,0.0061339,0.0060569,0.0061339,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,8,20262911,1,214.512412144604,0.0808534,0.0066029,0,0.0808534,1332,4.01380231057189,0.418577370508984,3,5,0
w/o ellipse seeding,狭窄,8,20262911,1,245.672851541162,0.0549404,0.0216545,0.0107907,0.0441497,862,9.66590118266375,0.10574407603551,3,5,0
w/o path-bias sampling,狭窄,8,20262911,1,212.885243942151,0.0222311,0.0071668,0.0071668,0.0150643,169,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,8,20262911,1,212.885243942151,0.0838142,0.0060316,0.0060316,0.0777826,1111,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,8,20262911,1,254.275983774625,0.0517023,0.0064028,0.0064028,0.0452995,966,14.2520629000789,0.0995990397071829,3,5,0
AB-IRRT* (full),狭窄,8,20262911,1,212.885243942151,0.0633621,0.0076893,0.0076893,0.0556728,1111,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,9,20262912,1,279.791130115633,0.0065749,0.0064874,0.0065749,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,9,20262912,1,214.255398141008,0.0825267,0.0067338,0,0.0825267,1290,5.62700074673174,0.0266755212928871,3,5,0
w/o ellipse seeding,狭窄,9,20262912,1,218.538685863687,0.0740763,0.0145257,0.0077783,0.066298,1160,5.68466632973982,0.0717780000473951,3,5,0
w/o path-bias sampling,狭窄,9,20262912,1,212.885243942151,0.0438978,0.0074979,0.0074979,0.0363999,640,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,9,20262912,1,212.885243942151,0.0428465,0.0061167,0.0061167,0.0367298,640,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,9,20262912,1,248.122108498538,0.0495731,0.0075187,0.0075187,0.0420544,952,7.52805338860826,0.0602261883757258,3,5,0
AB-IRRT* (full),狭窄,9,20262912,1,212.885243942151,0.0413518,0.0086578,0.0086578,0.032694,640,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,10,20262913,1,279.791130115633,0.0062717,0.0061777,0.0062717,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,10,20262913,1,222.90715774967,0.0541819,0.008537,0,0.0541819,990,3.17736428898079,0.426345469334921,3,5,0
w/o ellipse seeding,狭窄,10,20262913,1,213.133888985384,0.0882181,0.0165703,0.0085137,0.0797044,1243,4.7187655188797,0.0296244713205205,3,5,0
w/o path-bias sampling,狭窄,10,20262913,1,212.885243942151,0.0561669,0.0081889,0.0081889,0.047978,776,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,10,20262913,1,212.885243942151,0.0867516,0.0087893,0.0087893,0.0779623,1175,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,10,20262913,1,225.925899946885,0.0588417,0.0072264,0.0072264,0.0516153,1104,7.73205356920013,0.136908105538303,3,5,0
AB-IRRT* (full),狭窄,10,20262913,1,212.885243942151,0.0590742,0.0058818,0.0058818,0.0531924,1175,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,11,20262914,1,279.791130115633,0.0060595,0.0059871,0.0060595,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,11,20262914,1,225.812956404867,0.0544595,0.01778,0,0.0544595,967,5.6928796661169,0.537923259382703,3,5,0
w/o ellipse seeding,狭窄,11,20262914,1,212.975314576154,0.0855977,0.0229827,0.0081248,0.0774729,1260,3.70303215977387,0.0670148400501134,3,5,0
w/o path-bias sampling,狭窄,11,20262914,1,212.885243942151,0.0717399,0.0065523,0.0065523,0.0651876,1129,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,11,20262914,1,212.885243942151,0.0254982,0.008376,0.008376,0.0171222,191,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,11,20262914,1,227.827396481768,0.0585901,0.0062099,0.0062099,0.0523802,1134,4.70878124879357,0.16895283059568,3,5,0
AB-IRRT* (full),狭窄,11,20262914,1,212.885243942151,0.0278991,0.0068276,0.0068276,0.0210715,191,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,12,20262915,1,279.791130115633,0.0075006,0.0074048,0.0075006,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,12,20262915,1,221.522102168896,0.0807282,0.0096454,0,0.0807282,1119,3.35712801268766,0.0138589124511235,3,5,0
w/o ellipse seeding,狭窄,12,20262915,1,215.430304445584,0.0985152,0.0170567,0.0108505,0.0876647,1316,5.37219696075075,0.0194604645722265,3,5,0
w/o path-bias sampling,狭窄,12,20262915,1,212.885243942151,0.0251227,0.0061603,0.0061603,0.0189624,188,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,12,20262915,1,212.885243942151,0.0269703,0.0079602,0.0079602,0.0190101,189,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,12,20262915,1,213.646495912024,0.0780655,0.0081456,0.0081456,0.0699199,1335,8.43116805768693,0.200046655405954,3,5,0
AB-IRRT* (full),狭窄,12,20262915,1,212.885243942151,0.0253926,0.0089844,0.0089844,0.0164082,189,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,13,20262916,1,279.791130115633,0.0071097,0.0069776,0.0071097,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,13,20262916,1,214.388096349106,0.0878841,0.008582,0,0.0878841,1296,5.72169957200362,0.0759125568354904,3,5,0
w/o ellipse seeding,狭窄,13,20262916,1,240.404981551007,0.0682512,0.0202113,0.0081195,0.0601317,920,6.24297445914474,0.138191204667347,3,5,0
w/o path-bias sampling,狭窄,13,20262916,1,212.885243942151,0.0887051,0.0085219,0.0085219,0.0801832,1108,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,13,20262916,1,212.885243942151,0.026199,0.0088587,0.0088587,0.0173403,172,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,13,20262916,1,223.436620647953,0.0654021,0.0085306,0.0085306,0.0568715,1188,4.96329567621456,0.604813571604255,3,5,0
AB-IRRT* (full),狭窄,13,20262916,1,212.885243942151,0.0231883,0.0082189,0.0082189,0.0149694,172,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,14,20262917,1,279.791130115633,0.0080408,0.00795,0.0080408,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,14,20262917,1,216.450675858694,0.0783515,0.0064944,0,0.0783515,1206,5.63137191016885,0.0830078012355528,3,5,0
w/o ellipse seeding,狭窄,14,20262917,1,214.048960128287,0.0913247,0.0180661,0.0070986,0.0842261,1304,5.38983688538182,0.0492388985471095,3,5,0
w/o path-bias sampling,狭窄,14,20262917,1,212.885243942151,0.077608,0.0075565,0.0075565,0.0700515,1103,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,14,20262917,1,212.885243942151,0.0744593,0.0072016,0.0072016,0.0672577,1102,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,14,20262917,1,214.77059461458,0.0779378,0.0069787,0.0069787,0.0709591,1292,5.41129950145718,0.0890812948364896,3,5,0
AB-IRRT* (full),狭窄,14,20262917,1,212.885243942151,0.0556152,0.0066499,0.0066499,0.0489653,1102,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,15,20262918,1,279.791130115633,0.0078534,0.0077522,0.0078534,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,15,20262918,1,214.036593321218,0.0800312,0.0073485,0,0.0800312,1305,3.98081284028392,0.183121327521622,3,5,0
w/o ellipse seeding,狭窄,15,20262918,1,217.230068833594,0.0992425,0.0173677,0.0067629,0.0924796,1309,5.60419938700387,0.338477257201689,3,5,0
w/o path-bias sampling,狭窄,15,20262918,1,212.885243942151,0.0241048,0.008152,0.008152,0.0159528,168,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,15,20262918,1,212.885243942151,0.0238174,0.0086686,0.0086686,0.0151488,168,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,15,20262918,1,269.056339831459,0.0397455,0.0080526,0.0080526,0.0316929,695,9.05826715416909,0.228604483271669,3,5,0
AB-IRRT* (full),狭窄,15,20262918,1,212.885243942151,0.0223015,0.0064352,0.0064352,0.0158663,168,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,16,20262919,1,279.791130115633,0.0098553,0.0097258,0.0098553,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,16,20262919,1,269.448556867226,0.0221109,0.0219204,0,0.0221109,364,7.08019183648828,0.820952365259877,3,5,0
w/o ellipse seeding,狭窄,16,20262919,1,223.005703852615,0.0869948,0.0113771,0.0064835,0.0805113,1165,4.42568643804595,0.0636479021908976,3,5,0
w/o path-bias sampling,狭窄,16,20262919,1,212.885243942151,0.0623698,0.0081571,0.0081571,0.0542127,1018,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,16,20262919,1,212.885243942151,0.0898851,0.008754,0.008754,0.0811311,1206,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,16,20262919,1,256.060953349157,0.0502062,0.0077308,0.0077308,0.0424754,930,8.64704477615357,0.927279563626001,3,5,0
AB-IRRT* (full),狭窄,16,20262919,1,212.885243942151,0.0627416,0.0076754,0.0076754,0.0550662,1206,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,17,20262920,1,279.791130115633,0.0066549,0.0065756,0.0066549,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,17,20262920,1,252.085049536965,0.033243,0.0126284,0,0.033243,686,6.93061973856148,0.146978069538376,3,5,0
w/o ellipse seeding,狭窄,17,20262920,1,216.534541020878,0.1010678,0.0153931,0.0073237,0.0937441,1231,3.98713597121032,0.169722889446265,3,5,0
w/o path-bias sampling,狭窄,17,20262920,1,212.885243942151,0.0810522,0.0080399,0.0080399,0.0730123,1221,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,17,20262920,1,212.644906004594,0.0721335,0.0065063,0.0065063,0.0656272,1074,3.1610761752203,0.0768905448750843,3,5,0
w/o seed shortcutting,狭窄,17,20262920,1,213.812487938275,0.0686084,0.0087097,0.0087097,0.0598987,1172,4.81724668809472,0.286904237055644,3,5,0
AB-IRRT* (full),狭窄,17,20262920,1,212.885243942151,0.0624555,0.0078241,0.0078241,0.0546314,1074,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,18,20262921,1,279.791130115633,0.0086654,0.0085461,0.0086654,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,18,20262921,1,213.435412609263,0.0742322,0.0095668,0,0.0742322,1301,4.50675544517345,0.0676825434611956,3,5,0
w/o ellipse seeding,狭窄,18,20262921,1,221.633946502252,0.0787904,0.0175591,0.0078352,0.0709552,1118,2.95354071442852,0.0116595464025347,3,5,0
w/o path-bias sampling,狭窄,18,20262921,1,212.885243942151,0.0403258,0.0077976,0.0077976,0.0325282,526,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,18,20262921,1,212.885243942151,0.070703,0.0082799,0.0082799,0.0624231,982,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,18,20262921,1,224.410612266764,0.0716118,0.0081172,0.0081172,0.0634946,1209,7.39808882814876,0.292334941194691,3,5,0
AB-IRRT* (full),狭窄,18,20262921,1,212.885243942151,0.0452529,0.007678,0.007678,0.0375749,982,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,19,20262922,1,279.791130115633,0.0068063,0.0067129,0.0068063,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,19,20262922,1,223.031526043181,0.0594963,0.0107606,0,0.0594963,1015,3.85928946055535,0.140017189875287,3,5,0
w/o ellipse seeding,狭窄,19,20262922,1,255.890971499673,0.0509952,0.0184471,0.0069605,0.0440347,838,5.85175672203235,0.366502699190472,3,5,0
w/o path-bias sampling,狭窄,19,20262922,1,212.885243942151,0.0830995,0.0064766,0.0064766,0.0766229,1196,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,19,20262922,1,212.885243942151,0.0851341,0.0069768,0.0069768,0.0781573,1107,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,19,20262922,1,223.527312509796,0.0599349,0.0074861,0.0074861,0.0524488,1174,4.08010314398063,0.308674897601364,3,5,0
AB-IRRT* (full),狭窄,19,20262922,1,212.885243942151,0.0615207,0.0060463,0.0060463,0.0554744,1107,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,20,20262923,1,279.791130115633,0.0079801,0.0078976,0.0079801,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,20,20262923,1,218.094055359975,0.0832503,0.0158346,0,0.0832503,1225,5.95078344569843,0.111925162298675,3,5,0
w/o ellipse seeding,狭窄,20,20262923,1,224.330764679118,0.0625501,0.0223044,0.0086506,0.0538995,927,5.03717457022712,0.163777582188585,3,5,0
w/o path-bias sampling,狭窄,20,20262923,1,212.885243942151,0.0257158,0.0075724,0.0075724,0.0181434,173,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,20,20262923,1,212.885243942151,0.0643859,0.0076885,0.0076885,0.0566974,1086,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,20,20262923,1,231.445849696697,0.0560524,0.0074171,0.0074171,0.0486353,1047,5.30110783365195,0.0722279336553751,3,5,0
AB-IRRT* (full),狭窄,20,20262923,1,212.885243942151,0.0630565,0.0070333,0.0070333,0.0560232,1086,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,21,20262924,1,279.791130115633,0.0063057,0.0062249,0.0063057,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,21,20262924,1,221.560850321248,0.0857225,0.0086946,0,0.0857225,1271,7.48440015453902,0.112943162821793,3,5,0
w/o ellipse seeding,狭窄,21,20262924,1,222.568715172292,0.080114,0.0223065,0.0070485,0.0730655,1187,6.98063061632616,0.103563765839212,3,5,0
w/o path-bias sampling,狭窄,21,20262924,1,212.885243942151,0.0800931,0.0066257,0.0066257,0.0734674,1195,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,21,20262924,1,212.885243942151,0.0837357,0.0097695,0.0097695,0.0739662,1218,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,21,20262924,1,238.926674320284,0.0549433,0.0073051,0.0073051,0.0476382,1061,4.75033712799757,0.810696136462854,3,5,0
AB-IRRT* (full),狭窄,21,20262924,1,212.885243942151,0.0716397,0.0061361,0.0061361,0.0655036,1218,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,22,20262925,1,279.791130115633,0.0056326,0.0055351,0.0056326,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,22,20262925,1,215.356274613154,0.0606189,0.0123757,0,0.0606189,1027,6.43426605871381,0.019144278754009,3,5,0
w/o ellipse seeding,狭窄,22,20262925,1,241.844739027469,0.0527084,0.0174725,0.0063222,0.0463862,778,6.25509539455474,0.457907834693755,3,5,0
w/o path-bias sampling,狭窄,22,20262925,1,212.885243942151,0.0569316,0.007438,0.007438,0.0494936,956,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,22,20262925,1,212.885243942151,0.0247051,0.0087608,0.0087608,0.0159443,182,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,22,20262925,1,225.168038575488,0.0684343,0.0092184,0.0092184,0.0592159,1201,6.75531494208876,0.243350031174227,3,5,0
AB-IRRT* (full),狭窄,22,20262925,1,212.885243942151,0.0271706,0.0080512,0.0080512,0.0191194,182,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,23,20262926,1,279.791130115633,0.0082216,0.008134,0.0082216,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,23,20262926,1,214.850248766364,0.0907811,0.0108258,0,0.0907811,1293,5.07429259192245,0.116889429228451,3,5,0
w/o ellipse seeding,狭窄,23,20262926,1,215.26345319935,0.0790851,0.0162433,0.0077887,0.0712964,1284,5.39601044577994,0.00758914715360248,3,5,0
w/o path-bias sampling,狭窄,23,20262926,1,212.885243942151,0.0274492,0.0079337,0.0079337,0.0195155,188,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,23,20262926,1,212.885243942151,0.0237068,0.0062783,0.0062783,0.0174285,189,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,23,20262926,1,252.371568233611,0.0488205,0.0070919,0.0070919,0.0417286,904,8.90151207418411,0.0045690024217091,3,5,0
AB-IRRT* (full),狭窄,23,20262926,1,212.885243942151,0.0259078,0.0083312,0.0083312,0.0175766,189,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,24,20262927,1,279.791130115633,0.0090396,0.0089358,0.0090396,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,24,20262927,1,224.414132419764,0.0649217,0.007241,0,0.0649217,1103,5.40083120888224,0.174805160112591,3,5,0
w/o ellipse seeding,狭窄,24,20262927,1,254.79370173697,0.0575464,0.0196609,0.0090039,0.0485425,853,9.24567573191302,0.255757939501208,3,5,0
w/o path-bias sampling,狭窄,24,20262927,1,212.885243942151,0.0867666,0.0088168,0.0088168,0.0779498,1102,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,24,20262927,1,212.885243942151,0.0239808,0.0066551,0.0066551,0.0173257,152,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,24,20262927,1,274.42994384922,0.0449443,0.0085543,0.0085543,0.03639,808,9.3699230809129,0.0599067945194989,3,5,0
AB-IRRT* (full),狭窄,24,20262927,1,212.885243942151,0.0215606,0.0076908,0.0076908,0.0138698,152,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,25,20262928,1,279.791130115633,0.010661,0.0105351,0.010661,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,25,20262928,1,248.140374364719,0.0389359,0.0079235,0,0.0389359,858,7.54024684120282,0.224790871471061,3,5,0
w/o ellipse seeding,狭窄,25,20262928,1,213.87060039336,0.0853016,0.0138062,0.0075873,0.0777143,1247,3.53611897745719,0.0407145052216151,3,5,0
w/o path-bias sampling,狭窄,25,20262928,1,212.885243942151,0.0201832,0.0062642,0.0062642,0.013919,179,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,25,20262928,1,212.885243942151,0.0233465,0.0066003,0.0066003,0.0167462,179,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,25,20262928,1,252.575981540145,0.0436826,0.0058853,0.0058853,0.0377973,935,7.43010242210749,0.337014761357036,3,5,0
AB-IRRT* (full),狭窄,25,20262928,1,212.885243942151,0.0248757,0.009401,0.009401,0.0154747,179,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,26,20262929,1,279.791130115633,0.0073729,0.0073061,0.0073729,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,26,20262929,1,250.923960108332,0.026244,0.0140302,0,0.026244,495,7.30540414875652,0.0729867686541912,3,5,0
w/o ellipse seeding,狭窄,26,20262929,1,251.375639326085,0.0314945,0.0218683,0.0082922,0.0232023,489,8.89769360837269,0.110820324288379,3,5,0
w/o path-bias sampling,狭窄,26,20262929,1,212.885243942151,0.0633968,0.0076074,0.0076074,0.0557894,863,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,26,20262929,1,212.885243942151,0.0599481,0.0074803,0.0074803,0.0524678,1002,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,26,20262929,1,239.843259436748,0.0516231,0.0062234,0.0062234,0.0453997,1010,6.26683588992314,0.606215290121273,3,5,0
AB-IRRT* (full),狭窄,26,20262929,1,212.885243942151,0.0525532,0.0073875,0.0073875,0.0451657,1002,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,27,20262930,1,279.791130115633,0.0078239,0.0077336,0.0078239,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,27,20262930,1,227.097080318733,0.0675278,0.0087479,0,0.0675278,1150,5.30081256885742,0.353551204532378,3,5,0
w/o ellipse seeding,狭窄,27,20262930,1,225.336988730373,0.0470682,0.016987,0.0070678,0.0400004,896,5.62574261368118,0.111983947295002,3,5,0
w/o path-bias sampling,狭窄,27,20262930,1,212.885243942151,0.0217592,0.0056998,0.0056998,0.0160594,162,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,27,20262930,1,212.885243942151,0.0206765,0.0079429,0.0079429,0.0127336,164,2.34656541775505,0.316946328405102,3,5,0
w/o seed shortcutting,狭窄,27,20262930,1,240.769872630976,0.0530606,0.0077412,0.0077412,0.0453194,1086,9.99028694450296,0.111659817056903,3,5,0
AB-IRRT* (full),狭窄,27,20262930,1,212.885243942151,0.0245948,0.0087679,0.0087679,0.0158269,164,2.34656541775505,0.316946328405102,3,5,0
APF-only,狭窄,28,20262931,1,279.791130115633,0.006266,0.006198,0.006266,0,NaN,46.4502175583217,0.0632608111899984,3,5,0
Informed-RRT*,狭窄,28,20262931,1,251.785917962186,0.0448872,0.0126453,0,0.0448872,878,8.82155297018039,0.113626311636751,3,5,0
w/o ellipse seeding,狭窄,28,20262931,1,240.426630053281,0.0563064,0.0140249,0.006663,0.0496434,983,4.51130945524147,0.119776106800754,3,5,0
w/o path-bias sampling,狭窄,28,20262931,1,212.885243942151,0.0270756,0.0085421,0.0085421,0.0185335,177,2.34656541775505,0.316946328405102,3,5,0
w/o dynamic rewiring,狭窄,28,20262931,1,212.885243942151,0.0270513,0.0094973,0.0094973,0.017554,176,2.34656541775505,0.316946328405102,3,5,0
