scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
狭窄,APF-only,7,20261910,1,323.571846627543,0.0102361,0.0100498,0.0102361,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,7,20261910,1,248.081522405792,0.7946446,0.0102902,0.7826363,0,0.0102902,0.7841279,3447,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,8,20261911,1,261.375864008393,1.1890208,0.0244925,1.1888451,0,NaN,NaN,4651,6000,7.84871516079582,0.00222336300609882,0.917588014888703,NaN,NaN,0
狭窄,Informed-RRT*,8,20261911,1,265.539459226024,0.972769,0.0222455,0.9725556,0,NaN,NaN,3718,6000,10.323134594188,1.54728509280442,0.903200454253903,NaN,NaN,0
狭窄,PRM*,8,20261911,1,256.528816732927,3.797412,0.0010913,3.7970888,0,NaN,NaN,6002,6000,4.33597217189927,0.117608523121748,0.934925608942304,NaN,NaN,0
狭窄,FMT*,8,20261911,1,265.801891398585,1.1651624,0.0302582,1.1638357,0,NaN,NaN,6002,6000,1.77843113094666,0.679577612471121,0.902308704175601,NaN,NaN,0
狭窄,BIT*,8,20261911,1,264.809991861384,15.3191077,0.0623193,15.3096903,0,NaN,NaN,3161,6000,1.99856993787622,0.680275845606022,0.905688484446703,NaN,NaN,0
狭窄,RRT#,8,20261911,1,258.487611881061,1.0855378,0.0238205,1.0851292,0,NaN,NaN,4651,6000,7.37930259167277,0.00175388839539892,0.927840829391998,NaN,NaN,0
狭窄,APF-only,8,20261911,1,323.571846627543,0.0063807,0.006217,0.0063807,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,8,20261911,1,248.081522405792,0.8409681,0.0106051,0.8299751,0,0.0106051,0.8301656,3578,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
