scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
一般,FMT*,7,20261910,1,219.142755329449,0.0233599,0.0229435,0.0232417,0,NaN,NaN,752,750,3.96119126698742,0.369543996002669,0.929288092027374,NaN,NaN,0
一般,BIT*,7,20261910,1,219.007385456413,0.1088667,0.1086188,0.1086389,0,NaN,NaN,622,750,2.96346973046663,0.36969017495144,0.929862490971821,NaN,NaN,0
一般,RRT#,7,20261910,1,216.686312412776,0.0379381,0.0107953,0.0378194,0,NaN,NaN,591,750,3.88012229309926,0.2753011247913,0.939822874431448,NaN,NaN,0
一般,APF-only,7,20261910,1,229.358752665851,0.0015159,0.0014292,0.0015159,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,7,20261910,1,211.009309536616,0.0266551,0.0015583,0.024883,0,0.0015583,0.0250152,541,750,4.48577221701403,0.159037756231402,0.965107906513419,1,5,0
一般,RRT*,8,20261911,1,213.156111103486,0.0267234,0.0115863,0.0265551,0,NaN,NaN,572,750,3.86672162053733,0.107166201952396,0.955387823166168,NaN,NaN,0
一般,Informed-RRT*,8,20261911,1,210.626679521041,0.027539,0.0126241,0.0273371,0,NaN,NaN,536,750,2.67192027633836,0.383875071169935,0.966861147148179,NaN,NaN,0
一般,PRM*,8,20261911,1,211.020099354196,0.0825569,0.0004168,0.0824651,0,NaN,NaN,752,750,1.78750338166129,0.402834384019831,0.965058558900143,NaN,NaN,0
一般,FMT*,8,20261911,1,215.651214255891,0.0322834,0.0143633,0.032172,0,NaN,NaN,752,750,1.18042818418728,0.480602594317437,0.944333903634221,NaN,NaN,0
一般,BIT*,8,20261911,1,215.050081863299,0.304133,0.0239628,0.304028,0,NaN,NaN,527,750,1.0238042284722,0.121438724616878,0.946973612924164,NaN,NaN,0
一般,RRT#,8,20261911,1,212.365444521901,0.0227095,0.0097035,0.0225414,0,NaN,NaN,572,750,3.89612654501966,0.00196230199235359,0.958944867137853,NaN,NaN,0
一般,APF-only,8,20261911,1,229.358752665851,0.0017763,0.001681,0.0017763,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,8,20261911,1,209.931844580855,0.0258738,0.0015729,0.0240764,0,0.0015729,0.0242101,529,750,4.18270767101585,0.278169520158258,0.970061275783681,1,5,0
一般,RRT*,9,20261912,1,212.780792439229,0.022242,0.0082105,0.022148,0,NaN,NaN,570,750,4.46855270201726,0.465362166825618,0.957073007611285,NaN,NaN,0
一般,Informed-RRT*,9,20261912,1,214.64839129533,0.0297239,0.0111494,0.029581,0,NaN,NaN,539,750,5.35034448876026,0.658203414600587,0.948745768616232,NaN,NaN,0
一般,PRM*,9,20261912,1,211.667969872568,0.0956484,0.0019993,0.0955332,0,NaN,NaN,752,750,3.06534201764613,1,0.962104720446502,NaN,NaN,0
一般,FMT*,9,20261912,1,214.116008310155,0.0195922,0.0087442,0.0194833,0,NaN,NaN,752,750,1.82390374664041,0.472737614749548,0.951104751993769,NaN,NaN,0
一般,BIT*,9,20261912,1,209.661216070186,0.1746995,0.0298749,0.1744533,0,NaN,NaN,397,750,1.14306481312851,0.14069347442897,0.971313420759484,NaN,NaN,0
一般,RRT#,9,20261912,1,214.007230046859,0.0243899,0.0080076,0.0242717,0,NaN,NaN,570,750,4.59240209862827,0.475859441461082,0.95158819137622,NaN,NaN,0
一般,APF-only,9,20261912,1,229.358752665851,0.0015996,0.0015086,0.0015996,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
