variant,scenario,run,seed,success,length,time,firstSolutionTime,tPre,tOpt,nodes,turnSum,minClear,escapes,sideFlips,fallback
w/o ellipse seeding,环廊,2,20262905,1,174.708381324528,0.688052,0.0049789,0.0049789,0.6829079,3926,2.15216556588086,0.000553797754473173,2,3,0
w/o path-bias sampling,环廊,2,20262905,1,174.427753020105,0.6454652,0.0033706,0.0033706,0.6419759,3735,1.50411578946006,0.186538781508709,2,3,0
w/o dynamic rewiring,环廊,2,20262905,1,174.83144651738,0.75447,0.0041493,0.0041493,0.7501899,4005,1.92471608652125,0.0699577504164735,2,3,0
AB-IRRT* (full),环廊,2,20262905,1,174.421081988512,0.6957649,0.0040123,0.0040123,0.6916209,3778,1.92826175961977,0.00827668003840731,2,3,0
APF-only,环廊,3,20262906,1,235.942780406757,0.0047636,0.0045537,0.0047636,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,3,20262906,1,181.825015801536,0.8506152,0.0198271,0,0.8506152,4501,3.36885890241442,0.0473023093483578,NaN,NaN,0
w/o seed shortcutting,环廊,3,20262906,1,174.79083756874,0.7436204,0.0028022,0.0028022,0.7406842,4012,2.08563364139515,0.238273664388854,2,3,0
w/o ellipse seeding,环廊,3,20262906,1,174.456647925044,0.7279507,0.0046375,0.0046375,0.7231732,3890,1.55334465528809,0.0148127361078245,2,3,0
w/o path-bias sampling,环廊,3,20262906,1,174.597142095379,0.7147103,0.0047684,0.0047684,0.7098022,3824,1.59121364292608,0.0682579497509721,2,3,0
w/o dynamic rewiring,环廊,3,20262906,1,175.399098884957,0.7498034,0.0051434,0.0051434,0.7445076,3967,2.10629546178215,0.00597781805504027,2,3,0
AB-IRRT* (full),环廊,3,20262906,1,174.456033323094,0.699625,0.0042528,0.0042528,0.6952188,3785,1.84784351534129,0.0374920165930686,2,3,0
APF-only,环廊,4,20262907,1,235.942780406757,0.0023839,0.002294,0.0023839,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,4,20262907,1,175.71799137658,0.792493,0.0142445,0,0.792493,4361,2.64607500343247,0.0461938949985035,NaN,NaN,0
w/o seed shortcutting,环廊,4,20262907,1,174.914313540717,0.6681301,0.002649,0.002649,0.6653613,3950,1.52058191660039,0.0870658044413943,2,3,0
w/o ellipse seeding,环廊,4,20262907,1,174.883278009917,0.6142605,0.0038302,0.0038302,0.6103093,4205,1.58373095984166,0.00562231659997803,2,3,0
w/o path-bias sampling,环廊,4,20262907,1,173.997411981345,0.6221959,0.0066095,0.0066095,0.6153975,3739,1.1746836688697,0.180221017950569,2,3,0
w/o dynamic rewiring,环廊,4,20262907,1,175.324672189856,0.7320027,0.0038585,0.0038585,0.7280142,4024,3.29274687533296,0.185675100530237,2,3,0
AB-IRRT* (full),环廊,4,20262907,1,174.189998973835,0.6198012,0.005217,0.005217,0.6144158,3772,1.82638165122277,0.123829737961756,2,3,0
APF-only,环廊,5,20262908,1,235.942780406757,0.0025807,0.0024758,0.0025807,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,5,20262908,1,176.846213757545,0.8109717,0.013541,0,0.8109717,4462,3.40078880302267,0.0189178880779508,NaN,NaN,0
w/o seed shortcutting,环廊,5,20262908,1,174.467421092525,0.6690962,0.0024401,0.0024401,0.6665375,3962,1.39950800603241,0.0651183782007649,2,3,0
w/o ellipse seeding,环廊,5,20262908,1,174.983964661109,0.7094246,0.0033808,0.0033808,0.705924,4079,1.68950869650292,0.133812428195212,2,3,0
w/o path-bias sampling,环廊,5,20262908,1,174.592637461012,0.6436865,0.0041898,0.0041898,0.6393606,3731,1.65323015998743,0.11336146933065,2,3,0
w/o dynamic rewiring,环廊,5,20262908,1,175.506342963699,0.8069424,0.0031286,0.0031286,0.8036944,3959,1.9532826810506,0.0664344145059603,2,3,0
AB-IRRT* (full),环廊,5,20262908,1,174.541128693818,0.6856359,0.0063119,0.0063119,0.6791531,3752,1.6192125714461,0.10207166821993,2,3,0
APF-only,环廊,6,20262909,1,235.942780406757,0.0032938,0.0031472,0.0032938,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,6,20262909,1,175.67900759255,0.8724678,0.0104497,0,0.8724678,4478,2.55519968976766,0.143660795947264,NaN,NaN,0
w/o seed shortcutting,环廊,6,20262909,1,174.623963777284,0.7060498,0.002367,0.002367,0.7035657,3934,1.5760155443604,0.186712096708989,2,3,0
w/o ellipse seeding,环廊,6,20262909,1,174.760881879806,0.7381655,0.0069316,0.0069316,0.7310605,4089,1.79398056476279,0.119148872954154,2,3,0
w/o path-bias sampling,环廊,6,20262909,1,174.362594684918,0.6796217,0.0043472,0.0043472,0.6751381,3815,1.63980918839697,0.127547983960149,2,3,0
w/o dynamic rewiring,环廊,6,20262909,1,174.738437029026,0.779334,0.0041814,0.0041814,0.7750289,4046,2.14006742330043,0.080450898670124,2,3,0
AB-IRRT* (full),环廊,6,20262909,1,174.207139455485,0.6857248,0.0036879,0.0036879,0.6819043,3829,1.55901336591398,0.0638486346878171,2,3,0
APF-only,环廊,7,20262910,1,235.942780406757,0.0025696,0.0024843,0.0025696,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,7,20262910,1,176.31984614216,0.8208547,0.0102003,0,0.8208547,4260,2.92555086428291,0.224179659737224,NaN,NaN,0
w/o seed shortcutting,环廊,7,20262910,1,174.695660929654,0.6566091,0.0027201,0.0027201,0.6537512,4004,1.71224407003076,0.0185868034369587,2,3,0
w/o ellipse seeding,环廊,7,20262910,1,175.262956897948,0.6398642,0.003925,0.003925,0.6358027,4027,2.29328130917721,0.157831118797686,2,3,0
w/o path-bias sampling,环廊,7,20262910,1,175.064595144615,0.6290059,0.0045444,0.0045444,0.6243196,3820,1.59281491512999,0.0578857012863967,2,3,0
w/o dynamic rewiring,环廊,7,20262910,1,175.338445827496,0.7051792,0.00436,0.00436,0.7006985,4003,2.4721994475967,0.0788792426662335,2,3,0
AB-IRRT* (full),环廊,7,20262910,1,175.019590336807,0.6016621,0.00335,0.00335,0.5981922,3848,2.09015029029545,0.0503720347735399,2,3,0
APF-only,环廊,8,20262911,1,235.942780406757,0.0024205,0.0023161,0.0024205,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,8,20262911,1,186.223997214082,0.7486093,0.0471074,0,0.7486093,4684,4.14485866126494,0.638867454274735,NaN,NaN,0
w/o seed shortcutting,环廊,8,20262911,1,176.117897059179,0.7309832,0.0026582,0.0026582,0.7281671,4258,2.67871789043905,0.0970230984081244,2,3,0
w/o ellipse seeding,环廊,8,20262911,1,175.207331532519,0.702991,0.004453,0.004453,0.6983962,4244,1.26137511199275,0.339994041363376,2,3,0
w/o path-bias sampling,环廊,8,20262911,1,175.199225416158,0.6609281,0.0052362,0.0052362,0.6555386,4065,1.96956538403223,0.0019792165876904,2,3,0
w/o dynamic rewiring,环廊,8,20262911,1,176.431706952726,0.7558541,0.0029892,0.0029892,0.7526873,4132,2.3275188682774,0.0633117903608724,2,3,0
AB-IRRT* (full),环廊,8,20262911,1,174.63426939443,0.6440393,0.0042326,0.0042326,0.6396815,3977,1.4591551788776,0.0493233018595909,2,3,0
APF-only,环廊,9,20262912,1,235.942780406757,0.0042748,0.0041264,0.0042748,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,9,20262912,1,177.582160934192,0.8033003,0.0085385,0,0.8033003,4488,2.8254936520227,0.10944915219743,NaN,NaN,0
w/o seed shortcutting,环廊,9,20262912,1,174.651384249024,0.6718569,0.0039613,0.0039613,0.6677368,3756,1.95193944046513,0.217106125376386,2,3,0
w/o ellipse seeding,环廊,9,20262912,1,174.96528060229,0.6793078,0.0052365,0.0052365,0.6739114,4024,2.31800235469213,0.0077405209532504,2,3,0
w/o path-bias sampling,环廊,9,20262912,1,174.339949947917,0.6610593,0.0055265,0.0055265,0.655381,3653,1.26819252373888,0.0270779214385088,2,3,0
w/o dynamic rewiring,环廊,9,20262912,1,175.086169507869,0.6896373,0.0047774,0.0047774,0.6847235,3954,2.05575657981356,0.469073342884903,2,3,0
AB-IRRT* (full),环廊,9,20262912,1,174.534342217176,0.6342531,0.0035219,0.0035219,0.6306152,3692,2.36889748663516,0.0476032805539841,2,3,0
APF-only,环廊,10,20262913,1,235.942780406757,0.0055689,0.0053499,0.0055689,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,10,20262913,1,181.187869134953,0.815051,0.0196972,0,0.815051,4510,3.31981700383211,0.965224197880994,NaN,NaN,0
w/o seed shortcutting,环廊,10,20262913,1,174.898065086106,0.6667327,0.0064885,0.0064885,0.6600025,4015,1.72597547505887,0.0388227484022234,2,3,0
w/o ellipse seeding,环廊,10,20262913,1,175.228792893648,0.6544711,0.0048414,0.0048414,0.6494695,4171,1.42134810937594,0.0181831969909858,2,3,0
w/o path-bias sampling,环廊,10,20262913,1,174.674106594872,0.6300524,0.0035232,0.0035232,0.6263975,3829,1.70007382494775,0.0317722495809498,2,3,0
w/o dynamic rewiring,环廊,10,20262913,1,175.889424175734,0.6881723,0.0034539,0.0034539,0.6844422,3836,2.00232661625691,0.423502725403023,2,3,0
AB-IRRT* (full),环廊,10,20262913,1,174.58400415472,0.5516399,0.0033934,0.0033934,0.548128,3630,1.19708675631192,0.19065790233711,2,3,0
APF-only,环廊,11,20262914,1,235.942780406757,0.0028608,0.002758,0.0028608,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,11,20262914,1,176.53159550305,0.8149923,0.0078707,0,0.8149923,4385,2.41427202304139,0.0226761728283282,NaN,NaN,0
w/o seed shortcutting,环廊,11,20262914,1,174.779710320885,0.7378118,0.0037099,0.0037099,0.7339269,3981,2.00348222472467,0.0799025997435381,2,3,0
w/o ellipse seeding,环廊,11,20262914,1,175.211543886418,0.7582614,0.0048742,0.0048742,0.7532234,4085,1.75688419486164,0.0938881110435119,2,3,0
w/o path-bias sampling,环廊,11,20262914,1,175.187027803249,0.8198119,0.0043663,0.0043663,0.8152901,3944,2.11519904063137,0.104874867362747,2,3,0
w/o dynamic rewiring,环廊,11,20262914,1,176.750036587911,0.7808313,0.0053793,0.0053793,0.7752851,3935,3.47698379708767,0.0761262771953337,2,3,0
AB-IRRT* (full),环廊,11,20262914,1,175.231930111401,0.66846,0.0044258,0.0044258,0.6638871,3802,2.22861334724513,0.0253161334363163,2,3,0
APF-only,环廊,12,20262915,1,235.942780406757,0.0023355,0.0022492,0.0023355,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,12,20262915,1,176.98406708759,0.8150164,0.0108255,0,0.8150164,4478,3.15064860140932,0.209810114193485,NaN,NaN,0
w/o seed shortcutting,环廊,12,20262915,1,175.211097814325,0.7672704,0.0029935,0.0029935,0.764138,4088,2.04896018690038,0.0485142793598401,2,3,0
w/o ellipse seeding,环廊,12,20262915,1,175.65759558825,0.6868858,0.0032198,0.0032198,0.6835421,4217,2.90878408995417,0.0736160554541465,2,3,0
w/o path-bias sampling,环廊,12,20262915,1,174.116094039388,0.6124132,0.0038568,0.0038568,0.6084282,3698,1.34831761579574,0.040033443562959,2,3,0
w/o dynamic rewiring,环廊,12,20262915,1,175.785228536118,0.7839594,0.0039081,0.0039081,0.7799214,4111,2.47123138257966,0.0454228535464845,2,3,0
AB-IRRT* (full),环廊,12,20262915,1,174.461228583744,0.6616098,0.0045358,0.0045358,0.6569198,3870,1.22592590108316,0.0429859773808774,2,3,0
APF-only,环廊,13,20262916,1,235.942780406757,0.0027031,0.0026076,0.0027031,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,13,20262916,1,176.758091418639,0.7879269,0.0158562,0,0.7879269,4473,3.6404597194401,0.0269958522594962,NaN,NaN,0
w/o seed shortcutting,环廊,13,20262916,1,174.522300816017,0.6599394,0.0026496,0.0026496,0.6571749,4073,2.30917904744478,0.0316310170570224,2,3,0
w/o ellipse seeding,环廊,13,20262916,1,175.337205636277,0.6811078,0.0037631,0.0037631,0.677221,4198,2.98348875033844,0.120842777239337,2,3,0
w/o path-bias sampling,环廊,13,20262916,1,174.157110938529,0.6867688,0.0034174,0.0034174,0.6832243,3785,1.43583961839273,0.0113692674828432,2,3,0
w/o dynamic rewiring,环廊,13,20262916,1,174.823257773443,0.752181,0.003216,0.003216,0.7488572,4066,2.54027626991734,0.100498166144682,2,3,0
AB-IRRT* (full),环廊,13,20262916,1,174.44764434792,0.68509,0.0051501,0.0051501,0.6797479,3778,1.59210629225385,0.0789110762373824,2,3,0
APF-only,环廊,14,20262917,1,235.942780406757,0.0038635,0.0036419,0.0038635,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,14,20262917,1,177.842621890778,0.9666271,0.0107593,0,0.9666271,4454,3.78896673185667,0.115601494589365,NaN,NaN,0
w/o seed shortcutting,环廊,14,20262917,1,174.594828434448,0.7060368,0.0024929,0.0024929,0.7034178,3876,1.393711400172,0.028390955192755,2,3,0
w/o ellipse seeding,环廊,14,20262917,1,174.486677082173,0.6875216,0.0053376,0.0053376,0.6820265,3912,1.58870104084643,0.0161778244584134,2,3,0
w/o path-bias sampling,环廊,14,20262917,1,174.514732270139,0.6438968,0.0043555,0.0043555,0.6394156,3721,1.56868794409228,0.0232716521405854,2,3,0
w/o dynamic rewiring,环廊,14,20262917,1,175.063562843876,0.7717294,0.0033529,0.0033529,0.7682633,4011,2.29359192145182,0.103405580718334,2,3,0
AB-IRRT* (full),环廊,14,20262917,1,174.758292534457,0.6796198,0.0034196,0.0034196,0.6760774,3773,1.79539270456902,0.0718903727364175,2,3,0
APF-only,环廊,15,20262918,1,235.942780406757,0.0040221,0.003867,0.0040221,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,15,20262918,1,175.709002140924,0.7542932,0.0094675,0,0.7542932,4328,2.41842515613208,0.104633544042898,NaN,NaN,0
w/o seed shortcutting,环廊,15,20262918,1,175.327979315929,0.6114098,0.0025482,0.0025482,0.608734,4010,2.08705111024648,0.058538646990014,2,3,0
w/o ellipse seeding,环廊,15,20262918,1,175.180834848383,0.6336063,0.0033341,0.0033341,0.6301453,4073,2.11744828234416,0.258660810759613,2,3,0
w/o path-bias sampling,环廊,15,20262918,1,175.184206983551,0.6233622,0.0058065,0.0058065,0.6174101,3787,1.96335996015988,0.155367668119231,2,3,0
w/o dynamic rewiring,环廊,15,20262918,1,175.796585609852,0.6540859,0.0037241,0.0037241,0.6502142,3998,2.60944429814259,0.274696002215392,2,3,0
AB-IRRT* (full),环廊,15,20262918,1,174.782943315795,0.5795678,0.0036709,0.0036709,0.5757792,3740,1.75590705069329,0.0931290287815756,2,3,0
APF-only,环廊,16,20262919,1,235.942780406757,0.0028804,0.0027755,0.0028804,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,16,20262919,1,177.330547888046,0.8266794,0.0127601,0,0.8266794,4309,2.97655493621984,0.356140511031029,NaN,NaN,0
w/o seed shortcutting,环廊,16,20262919,1,174.740037849789,0.6461313,0.0048155,0.0048155,0.6411514,3890,2.4372728685152,0.159845536958714,2,3,0
w/o ellipse seeding,环廊,16,20262919,1,175.204590767915,0.6942833,0.0033829,0.0033829,0.6907851,4037,1.81340153705362,0.490996615338057,2,3,0
w/o path-bias sampling,环廊,16,20262919,1,174.230483844913,0.6179938,0.0034291,0.0034291,0.6144393,3670,1.14312329398725,0.109080461222451,2,3,0
w/o dynamic rewiring,环廊,16,20262919,1,175.630530333976,0.787176,0.0043043,0.0043043,0.7827399,3957,2.95882584996044,0.482642821796036,2,3,0
AB-IRRT* (full),环廊,16,20262919,1,174.285327469498,0.6692137,0.0033936,0.0033936,0.6656963,3642,1.39065445735834,0.00154358052464154,2,3,0
APF-only,环廊,17,20262920,1,235.942780406757,0.0036698,0.0035445,0.0036698,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,17,20262920,1,178.306356680977,0.8150103,0.0321522,0,0.8150103,4613,3.46252282325796,0.330031002561809,NaN,NaN,0
w/o seed shortcutting,环廊,17,20262920,1,174.89586563206,0.7073547,0.0035505,0.0035505,0.7036671,4058,2.29770256688554,0.121423779757484,2,3,0
w/o ellipse seeding,环廊,17,20262920,1,175.326058401796,0.7039575,0.0033575,0.0033575,0.7004634,4161,2.17764973433893,0.0473375735713049,2,3,0
w/o path-bias sampling,环廊,17,20262920,1,175.27266306582,0.6994081,0.0072044,0.0072044,0.6920332,3907,1.92948859084642,0.0404005726331622,2,3,0
w/o dynamic rewiring,环廊,17,20262920,1,175.495139830065,0.8183941,0.0047822,0.0047822,0.8134615,4119,2.51786067474277,0.0283066926656694,2,3,0
AB-IRRT* (full),环廊,17,20262920,1,174.616972868428,0.6935176,0.0040304,0.0040304,0.6893635,3857,2.17326507851505,0.0699721063534291,2,3,0
APF-only,环廊,18,20262921,1,235.942780406757,0.0021484,0.0020715,0.0021484,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,18,20262921,1,176.492756278687,0.8068916,0.0077371,0,0.8068916,4481,2.99293484940798,0.219840292138201,NaN,NaN,0
w/o seed shortcutting,环廊,18,20262921,1,175.101397342988,0.6932318,0.0026218,0.0026218,0.6904894,4187,1.40932888874613,0.0207593031007622,2,3,0
w/o ellipse seeding,环廊,18,20262921,1,175.511156332195,0.6770683,0.003562,0.003562,0.6733802,4263,1.78344885907841,0.0801040063696314,2,3,0
w/o path-bias sampling,环廊,18,20262921,1,174.747259035698,0.6783163,0.003628,0.003628,0.6745666,3963,1.74032307012559,0.0460544310238191,2,3,0
w/o dynamic rewiring,环廊,18,20262921,1,175.382512349007,0.7860653,0.0058389,0.0058389,0.7800644,4142,2.28510098100141,0.36460206407773,2,3,0
AB-IRRT* (full),环廊,18,20262921,1,174.434146891778,0.6599058,0.0037732,0.0037732,0.6560107,3968,1.92526837236275,0.0526478503983245,2,3,0
APF-only,环廊,19,20262922,1,235.942780406757,0.0039507,0.003814,0.0039507,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,19,20262922,1,175.913565737962,0.8159041,0.0064417,0,0.8159041,4416,2.88103448576949,0.0727850022445153,NaN,NaN,0
w/o seed shortcutting,环廊,19,20262922,1,174.548239838451,0.6502059,0.0038506,0.0038506,0.6462008,3956,1.3252551070464,0.326133718267624,2,3,0
w/o ellipse seeding,环廊,19,20262922,1,174.389661239248,0.6789408,0.0037941,0.0037941,0.6750189,4041,1.28618661824012,0.264334797159386,2,3,0
w/o path-bias sampling,环廊,19,20262922,1,174.463875647264,0.6702819,0.0042497,0.0042497,0.6658825,3821,1.62295547253524,0.0287906735438828,2,3,0
w/o dynamic rewiring,环廊,19,20262922,1,175.117765298534,0.8011873,0.0048882,0.0048882,0.7961518,4017,1.94954921241951,0.131902260794776,2,3,0
AB-IRRT* (full),环廊,19,20262922,1,174.209411638423,0.6712852,0.0039746,0.0039746,0.6671826,3763,1.16166326307148,0.12198621590204,2,3,0
APF-only,环廊,20,20262923,1,235.942780406757,0.0027025,0.0026018,0.0027025,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,20,20262923,1,176.205806637406,0.8797252,0.0061442,0,0.8797252,4487,3.10817447458245,0.314897344553073,NaN,NaN,0
w/o seed shortcutting,环廊,20,20262923,1,174.242145531289,0.6940054,0.0038228,0.0038228,0.6900086,3885,1.39648121736109,0.043802580097748,2,3,0
w/o ellipse seeding,环廊,20,20262923,1,174.13453414256,0.6835021,0.0054194,0.0054194,0.6779357,3866,1.42183697962607,0.0384496701496042,2,3,0
w/o path-bias sampling,环廊,20,20262923,1,174.31752221409,0.6801402,0.0050616,0.0050616,0.6749295,3829,1.36984958364966,0.146732589361211,2,3,0
w/o dynamic rewiring,环廊,20,20262923,1,174.997119623757,0.8033955,0.0042454,0.0042454,0.7990231,4081,2.2734278681101,0.121820844899541,2,3,0
AB-IRRT* (full),环廊,20,20262923,1,174.434923180333,0.6742796,0.003379,0.003379,0.6707844,3867,1.61695459280656,0.0998094595966688,2,3,0
APF-only,环廊,21,20262924,1,235.942780406757,0.0025921,0.0024929,0.0025921,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,21,20262924,1,176.490879743485,0.7929041,0.0085663,0,0.7929041,4418,3.2311762159182,0.128018151327406,NaN,NaN,0
w/o seed shortcutting,环廊,21,20262924,1,174.735077929551,0.6043658,0.0028062,0.0028062,0.6014352,3904,1.7737324465352,0.0411507701749221,2,3,0
w/o ellipse seeding,环廊,21,20262924,1,174.77504326396,0.6312638,0.0034333,0.0034333,0.6277097,3963,2.01674702134766,0.0603924558031235,2,3,0
w/o path-bias sampling,环廊,21,20262924,1,175.124030673971,0.60196,0.0039169,0.0039169,0.5979075,3673,1.56880021177436,0.019864995526607,2,3,0
w/o dynamic rewiring,环廊,21,20262924,1,175.090643431415,0.7246552,0.0035194,0.0035194,0.7209958,4034,2.714982884894,0.0114167342388081,2,3,0
AB-IRRT* (full),环廊,21,20262924,1,174.890732546581,0.6248438,0.003182,0.003182,0.6215357,3770,2.3959230840435,0.00030278477974921,2,3,0
APF-only,环廊,22,20262925,1,235.942780406757,0.0026496,0.0025338,0.0026496,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,22,20262925,1,176.584373161224,0.7763303,0.0123282,0,0.7763303,4422,2.47469835400159,0.251370533893077,NaN,NaN,0
w/o seed shortcutting,环廊,22,20262925,1,175.233719561111,0.717673,0.0039761,0.0039761,0.7135246,4179,2.44392380768025,0.238720527522821,2,3,0
w/o ellipse seeding,环廊,22,20262925,1,175.361075496285,0.7107349,0.0047289,0.0047289,0.7058709,4222,2.2844855678119,0.270522135223813,2,3,0
w/o path-bias sampling,环廊,22,20262925,1,174.842315546755,0.6920822,0.0053071,0.0053071,0.6866236,3945,2.09990317535295,0.00984236471888877,2,3,0
w/o dynamic rewiring,环廊,22,20262925,1,175.932201831552,0.8502779,0.004244,0.004244,0.8459067,4036,2.73906550286063,0.0286327711181116,2,3,0
AB-IRRT* (full),环廊,22,20262925,1,174.604621000058,0.6899744,0.0057785,0.0057785,0.6840087,3897,1.78311726544014,0.0805489530067085,2,3,0
APF-only,环廊,23,20262926,1,235.942780406757,0.0029723,0.0028644,0.0029723,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,23,20262926,1,179.532338745856,0.8442128,0.0071616,0,0.8442128,4556,3.64616728234129,0.298675379792966,NaN,NaN,0
w/o seed shortcutting,环廊,23,20262926,1,175.053194508203,0.7044003,0.003599,0.003599,0.7006436,4135,2.12131714075226,0.0347600933536736,2,3,0
w/o ellipse seeding,环廊,23,20262926,1,175.599682989798,0.6950532,0.0047428,0.0047428,0.6901676,4171,2.96837393550705,0.313946901309097,2,3,0
w/o path-bias sampling,环廊,23,20262926,1,174.731477121797,0.6447885,0.0046183,0.0046183,0.6400368,3770,1.79319769649826,0.0222443073205572,2,3,0
w/o dynamic rewiring,环廊,23,20262926,1,175.393766840387,0.7182869,0.0048164,0.0048164,0.7133111,4065,2.66838324564272,0.0101342525768908,2,3,0
AB-IRRT* (full),环廊,23,20262926,1,174.79707873992,0.6734855,0.003878,0.003878,0.6694828,3916,2.17618232561533,0.00736211467640313,2,3,0
APF-only,环廊,24,20262927,1,235.942780406757,0.0024518,0.0023662,0.0024518,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,24,20262927,1,176.574640509519,0.7963424,0.0113209,0,0.7963424,4396,2.86641976567682,0.00320438582524485,NaN,NaN,0
w/o seed shortcutting,环廊,24,20262927,1,174.903703706129,0.6461201,0.0025238,0.0025238,0.6434847,4040,1.90134234100075,0.120825407089763,2,3,0
w/o ellipse seeding,环廊,24,20262927,1,175.381077616542,0.6729238,0.0034271,0.0034271,0.6693776,4266,2.75811563964658,0.0970190705155396,2,3,0
w/o path-bias sampling,环廊,24,20262927,1,174.35451471574,0.6688713,0.0039147,0.0039147,0.6648346,3790,1.83023468575338,0.271296261388082,2,3,0
w/o dynamic rewiring,环廊,24,20262927,1,175.699224791949,0.7338531,0.0036755,0.0036755,0.730046,4006,2.46065154032563,0.268531184880993,2,3,0
AB-IRRT* (full),环廊,24,20262927,1,174.370027360427,0.684315,0.0037708,0.0037708,0.6804055,3760,1.11607418933519,0.0546091604031274,2,3,0
APF-only,环廊,25,20262928,1,235.942780406757,0.0035741,0.0034573,0.0035741,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,25,20262928,1,175.983509949587,0.9070708,0.0123016,0,0.9070708,4390,3.19787157482027,0.0833618245284491,NaN,NaN,0
w/o seed shortcutting,环廊,25,20262928,1,174.282503450542,0.743405,0.0035843,0.0035843,0.7396772,3863,1.72824830693798,0.0273864527449277,2,3,0
w/o ellipse seeding,环廊,25,20262928,1,174.303866575937,0.7541549,0.0041615,0.0041615,0.7498464,3792,1.33247022006623,0.0157793051536617,2,3,0
w/o path-bias sampling,环廊,25,20262928,1,174.642147335865,0.6710836,0.0046611,0.0046611,0.6662796,3821,1.76304800221721,0.0229798290239973,2,3,0
w/o dynamic rewiring,环廊,25,20262928,1,174.867666535782,0.7660417,0.0056037,0.0056037,0.7602831,3940,2.41033245147882,0.0129757894537272,2,3,0
AB-IRRT* (full),环廊,25,20262928,1,174.444669359181,0.6608933,0.0032327,0.0032327,0.6575282,3758,1.33036869581345,0.167113955987743,2,3,0
APF-only,环廊,26,20262929,1,235.942780406757,0.0029688,0.0028655,0.0029688,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,26,20262929,1,177.454497785591,0.8343441,0.0113718,0,0.8343441,4405,4.3556542748411,0.110378525139931,NaN,NaN,0
w/o seed shortcutting,环廊,26,20262929,1,174.948646150117,0.7053857,0.0030772,0.0030772,0.7021655,3987,1.40577897853163,0.0510570177968521,2,3,0
w/o ellipse seeding,环廊,26,20262929,1,174.896848028492,0.66974,0.0033815,0.0033815,0.6662388,4025,1.91101671772872,0.0662000503233386,2,3,0
w/o path-bias sampling,环廊,26,20262929,1,174.88502954628,0.6337721,0.0034052,0.0034052,0.6302503,3734,1.98203005664526,0.153448026684372,2,3,0
w/o dynamic rewiring,环廊,26,20262929,1,174.868922200723,0.7461575,0.0038533,0.0038533,0.7421774,3862,1.80326615825847,0.25307593491863,2,3,0
AB-IRRT* (full),环廊,26,20262929,1,174.446931629233,0.6444349,0.0032035,0.0032035,0.641097,3674,1.73866363178985,0.00792411435096785,2,3,0
APF-only,环廊,27,20262930,1,235.942780406757,0.0039534,0.003814,0.0039534,0,NaN,25.1558157819012,0.0563007751018114,2,3,0
Informed-RRT*,环廊,27,20262930,1,191.338053925946,0.6940072,0.0295151,0,0.6940072,4555,8.46190771160959,0.134343168371323,NaN,NaN,0
w/o seed shortcutting,环廊,27,20262930,1,175.096508558999,0.6410567,0.0027184,0.0027184,0.6382086,4020,2.09544601269515,0.139015034094092,2,3,0
w/o ellipse seeding,环廊,27,20262930,1,174.828531266412,0.6331635,0.0037429,0.0037429,0.6292952,4000,2.42812406653961,0.00702316643943846,2,3,0
w/o path-bias sampling,环廊,27,20262930,1,174.69686582446,0.6525373,0.0059907,0.0059907,0.6463931,3842,1.935678659514,0.207902813502461,2,3,0
w/o dynamic rewiring,环廊,27,20262930,1,175.337676521488,0.7424683,0.0038992,0.0038992,0.7384145,4040,2.66738644328241,0.143530157765229,2,3,0
AB-IRRT* (full),环廊,27,20262930,1,175.072293983244,0.7008665,0.0057485,0.0057485,0.6947492,3896,2.02587812645281,0.0528368159602834,2,3,0
