dim,scenario,capTag,capSeconds,algorithm,run,seed,success,length,time,firstSolutionTime
3d,环廊,1,1.00159533,PRM*,18,20264921,1,187.949549198247,1.0159467,0.0007969
3d,环廊,1,1.00159533,FMT*,18,20264921,1,223.955594687632,1.0024235,0.0083487
3d,环廊,1,1.00159533,BIT*,18,20264921,1,192.833436000445,1.0040692,0.0287614
3d,环廊,1,1.00159533,RRT#,18,20264921,1,186.24439329382,1.0023967,0.0195325
3d,环廊,1,1.00159533,APF-only,18,20264921,1,235.942780406757,0.0026149,0.0025031
3d,环廊,1,1.00159533,AB-IRRT*,18,20264921,1,174.232859197576,1.0022787,0.0031309
3d,环廊,1,1.00159533,RRT*,19,20264922,1,190.064395354045,1.0020576,0.0084609
3d,环廊,1,1.00159533,Informed-RRT*,19,20264922,1,174.98875276033,1.0019378,0.0078945
3d,环廊,1,1.00159533,PRM*,19,20264922,1,183.387654181937,1.0171787,0.0004176
3d,环廊,1,1.00159533,FMT*,19,20264922,1,199.284413507135,1.0024943,0.0105012
3d,环廊,1,1.00159533,BIT*,19,20264922,1,193.130753148778,1.0035004,0.0213721
3d,环廊,1,1.00159533,RRT#,19,20264922,1,185.156559153004,1.0024685,0.0073556
3d,环廊,1,1.00159533,APF-only,19,20264922,1,235.942780406757,0.0031876,0.0030647
3d,环廊,1,1.00159533,AB-IRRT*,19,20264922,1,174.101764395456,1.0024574,0.0039979
3d,环廊,1,1.00159533,RRT*,20,20264923,1,191.940513223062,1.0021212,0.0068598
3d,环廊,1,1.00159533,Informed-RRT*,20,20264923,1,177.745287575514,1.0019949,0.0105101
3d,环廊,1,1.00159533,PRM*,20,20264923,1,192.878387685389,1.0192901,0.0004879
3d,环廊,1,1.00159533,FMT*,20,20264923,1,199.247683934928,1.0026929,0.0162339
3d,环廊,1,1.00159533,BIT*,20,20264923,1,194.549879484443,1.0034384,0.029112
3d,环廊,1,1.00159533,RRT#,20,20264923,1,189.11876457392,1.002564,0.0096787
3d,环廊,1,1.00159533,APF-only,20,20264923,1,235.942780406757,0.0041703,0.0039907
3d,环廊,1,1.00159533,AB-IRRT*,20,20264923,1,174.379712745831,1.0023253,0.0042993
3d,环廊,1,1.00159533,RRT*,21,20264924,1,188.3280727371,1.0019197,0.0059059
3d,环廊,1,1.00159533,Informed-RRT*,21,20264924,1,176.064709273254,1.0021086,0.0076986
3d,环廊,1,1.00159533,PRM*,21,20264924,1,190.004893321515,1.0181886,0.0006466
3d,环廊,1,1.00159533,FMT*,21,20264924,1,190.458716506885,1.0027052,0.008978
3d,环廊,1,1.00159533,BIT*,21,20264924,1,192.213678288578,1.0028254,0.066154
3d,环廊,1,1.00159533,RRT#,21,20264924,1,184.851991668663,1.0026619,0.007209
3d,环廊,1,1.00159533,APF-only,21,20264924,1,235.942780406757,0.0047214,0.0045224
3d,环廊,1,1.00159533,AB-IRRT*,21,20264924,1,174.173179574726,1.0022021,0.0055254
3d,环廊,1,1.00159533,RRT*,22,20264925,1,189.967549183629,1.0020362,0.0163059
3d,环廊,1,1.00159533,Informed-RRT*,22,20264925,1,178.109765663773,1.0020328,0.0148885
3d,环廊,1,1.00159533,PRM*,22,20264925,1,181.608212532088,1.0162386,0.001237
3d,环廊,1,1.00159533,FMT*,22,20264925,1,214.548284643467,1.0028025,0.0158463
3d,环廊,1,1.00159533,BIT*,22,20264925,1,204.088445896621,1.0033032,0.0290691
3d,环廊,1,1.00159533,RRT#,22,20264925,1,185.670195710857,1.0025867,0.0120467
3d,环廊,1,1.00159533,APF-only,22,20264925,1,235.942780406757,0.0028825,0.0027639
3d,环廊,1,1.00159533,AB-IRRT*,22,20264925,1,174.602063249842,1.0032918,0.0036766
3d,环廊,1,1.00159533,RRT*,23,20264926,1,183.030128467245,1.0018446,0.0082267
3d,环廊,1,1.00159533,Informed-RRT*,23,20264926,1,176.172798488731,1.0020336,0.0082399
3d,环廊,1,1.00159533,PRM*,23,20264926,1,191.706289530629,1.0142399,0.0003879
3d,环廊,1,1.00159533,FMT*,23,20264926,1,218.945498417524,1.0025675,0.0141458
3d,环廊,1,1.00159533,BIT*,23,20264926,1,200.614239705168,1.0023937,0.0342008
3d,环廊,1,1.00159533,RRT#,23,20264926,1,183.442239171683,1.0023599,0.0109167
3d,环廊,1,1.00159533,APF-only,23,20264926,1,235.942780406757,0.0029946,0.0028655
3d,环廊,1,1.00159533,AB-IRRT*,23,20264926,1,174.601405146956,1.0020524,0.0039869
3d,环廊,1,1.00159533,RRT*,24,20264927,1,191.088849512255,1.0019086,0.0228396
3d,环廊,1,1.00159533,Informed-RRT*,24,20264927,1,177.302091791147,1.0019399,0.0179394
3d,环廊,1,1.00159533,PRM*,24,20264927,1,181.603336150576,1.0174211,0.0004453
3d,环廊,1,1.00159533,FMT*,24,20264927,1,209.568872051922,1.0024451,0.0227023
3d,环廊,1,1.00159533,BIT*,24,20264927,0,Inf,1.0033429,NaN
3d,环廊,1,1.00159533,RRT#,24,20264927,1,187.788772232281,1.0024038,0.0180441
3d,环廊,1,1.00159533,APF-only,24,20264927,1,235.942780406757,0.0027896,0.0026731
3d,环廊,1,1.00159533,AB-IRRT*,24,20264927,1,174.321377687722,1.0029171,0.0040062
3d,环廊,1,1.00159533,RRT*,25,20264928,1,186.298974959407,1.0025499,0.0186137
3d,环廊,1,1.00159533,Informed-RRT*,25,20264928,1,178.766123906305,1.0020455,0.0255069
3d,环廊,1,1.00159533,PRM*,25,20264928,1,188.3854617307,1.0171794,0.0031496
3d,环廊,1,1.00159533,FMT*,25,20264928,1,214.183620120793,1.0026629,0.0157288
3d,环廊,1,1.00159533,BIT*,25,20264928,1,191.257613188681,1.0024972,0.0439622
3d,环廊,1,1.00159533,RRT#,25,20264928,1,182.427553578264,1.0027017,0.0250828
3d,环廊,1,1.00159533,APF-only,25,20264928,1,235.942780406757,0.0030226,0.0028927
3d,环廊,1,1.00159533,AB-IRRT*,25,20264928,1,174.499574503767,1.0025679,0.003856
3d,环廊,1,1.00159533,RRT*,26,20264929,1,186.4987253047,1.0019052,0.0141799
3d,环廊,1,1.00159533,Informed-RRT*,26,20264929,1,176.294807582138,1.0019353,0.0173317
3d,环廊,1,1.00159533,PRM*,26,20264929,1,188.975676772271,1.0166753,0.0013919
3d,环廊,1,1.00159533,FMT*,26,20264929,1,201.105935248841,1.0025749,0.0191484
3d,环廊,1,1.00159533,BIT*,26,20264929,1,187.882059323493,1.0022909,0.0331949
3d,环廊,1,1.00159533,RRT#,26,20264929,1,186.196104902044,1.0023556,0.0167869
3d,环廊,1,1.00159533,APF-only,26,20264929,1,235.942780406757,0.0029704,0.0028505
3d,环廊,1,1.00159533,AB-IRRT*,26,20264929,1,174.194498601113,1.0023722,0.0046494
3d,环廊,1,1.00159533,RRT*,27,20264930,1,192.234065669289,1.0021515,0.0132246
3d,环廊,1,1.00159533,Informed-RRT*,27,20264930,1,179.372222419616,1.0024372,0.0100107
3d,环廊,1,1.00159533,PRM*,27,20264930,1,190.556790974643,1.0182242,0.005801
3d,环廊,1,1.00159533,FMT*,27,20264930,1,192.457518554373,1.0026073,0.0115022
3d,环廊,1,1.00159533,BIT*,27,20264930,1,193.924053861628,1.0036969,0.0268642
3d,环廊,1,1.00159533,RRT#,27,20264930,1,187.388645291086,1.0023326,0.0105665
3d,环廊,1,1.00159533,APF-only,27,20264930,1,235.942780406757,0.003631,0.0035029
3d,环廊,1,1.00159533,AB-IRRT*,27,20264930,1,174.041565290491,1.0020689,0.0030649
3d,环廊,1,1.00159533,RRT*,28,20264931,1,187.565844676015,1.0019693,0.0105624
3d,环廊,1,1.00159533,Informed-RRT*,28,20264931,1,178.426011194243,1.0020362,0.00977
3d,环廊,1,1.00159533,PRM*,28,20264931,1,186.057546677435,1.0188783,0.0011749
3d,环廊,1,1.00159533,FMT*,28,20264931,1,187.259434278643,1.0029995,0.0084166
3d,环廊,1,1.00159533,BIT*,28,20264931,1,186.458123225871,1.002263,0.0246941
3d,环廊,1,1.00159533,RRT#,28,20264931,1,184.665509349754,1.0023247,0.0117766
3d,环廊,1,1.00159533,APF-only,28,20264931,1,235.942780406757,0.0031341,0.0030046
3d,环廊,1,1.00159533,AB-IRRT*,28,20264931,1,174.37808522113,1.002077,0.0033775
3d,环廊,1,1.00159533,RRT*,29,20264932,1,190.90843130666,1.001941,0.0077399
3d,环廊,1,1.00159533,Informed-RRT*,29,20264932,1,176.785188320178,1.0021345,0.0110838
3d,环廊,1,1.00159533,PRM*,29,20264932,1,185.050756620439,1.0166031,0.0003466
3d,环廊,1,1.00159533,FMT*,29,20264932,1,192.918992525239,1.0028088,0.0170706
3d,环廊,1,1.00159533,BIT*,29,20264932,1,190.096657953727,1.0036817,0.0277233
3d,环廊,1,1.00159533,RRT#,29,20264932,1,187.38211244376,1.0021628,0.0070753
3d,环廊,1,1.00159533,APF-only,29,20264932,1,235.942780406757,0.0022058,0.0020887
3d,环廊,1,1.00159533,AB-IRRT*,29,20264932,1,173.991275180919,1.0021307,0.003378
3d,环廊,1,1.00159533,RRT*,30,20264933,1,185.186009965715,1.001887,0.013567
3d,环廊,1,1.00159533,Informed-RRT*,30,20264933,1,176.563039086399,1.0021083,0.0183207
3d,环廊,1,1.00159533,PRM*,30,20264933,1,182.131017768352,1.0165321,0.0008756
3d,环廊,1,1.00159533,FMT*,30,20264933,1,190.580034197774,1.0028799,0.0148298
3d,环廊,1,1.00159533,BIT*,30,20264933,1,195.346086896079,1.0030533,0.0262431
3d,环廊,1,1.00159533,RRT#,30,20264933,1,184.114592468073,1.0024033,0.0171731
3d,环廊,1,1.00159533,APF-only,30,20264933,1,235.942780406757,0.0032486,0.0031001
3d,环廊,1,1.00159533,AB-IRRT*,30,20264933,1,174.060133941743,1.0021009,0.0037151
3d,环廊,2,2.00319066,RRT*,1,20264904,1,179.690622689395,2.0035048,0.0144
3d,环廊,2,2.00319066,Informed-RRT*,1,20264904,1,174.705795405994,2.0037133,0.0128798
3d,环廊,2,2.00319066,PRM*,1,20264904,1,186.870770939429,2.0556505,0.0007834
3d,环廊,2,2.00319066,FMT*,1,20264904,1,239.030097660598,2.0043187,0.013275
3d,环廊,2,2.00319066,BIT*,1,20264904,1,188.156804906319,2.0039123,0.4606565
3d,环廊,2,2.00319066,RRT#,1,20264904,1,179.03226648849,2.0041686,0.0129665
3d,环廊,2,2.00319066,APF-only,1,20264904,1,235.942780406757,0.0029132,0.0027894
3d,环廊,2,2.00319066,AB-IRRT*,1,20264904,1,174.15169972909,2.0036382,0.0035081
3d,环廊,2,2.00319066,RRT*,2,20264905,1,179.621757173678,2.0036603,0.0062269
3d,环廊,2,2.00319066,Informed-RRT*,2,20264905,1,174.692980399621,2.0036557,0.0058841
3d,环廊,2,2.00319066,PRM*,2,20264905,1,184.681503273753,2.0421236,0.0022897
3d,环廊,2,2.00319066,FMT*,2,20264905,1,195.922806648068,2.0040015,0.0245934
3d,环廊,2,2.00319066,BIT*,2,20264905,1,202.343059975523,2.0043562,0.0655645
3d,环廊,2,2.00319066,RRT#,2,20264905,1,178.93707706135,2.0039773,0.0064238
3d,环廊,2,2.00319066,APF-only,2,20264905,1,235.942780406757,0.0024941,0.0023829
3d,环廊,2,2.00319066,AB-IRRT*,2,20264905,1,174.072603498799,2.0042657,0.0032803
3d,环廊,2,2.00319066,RRT*,3,20264906,1,188.912605207958,2.0037243,0.0133848
3d,环廊,2,2.00319066,Informed-RRT*,3,20264906,1,175.087232660868,2.003692,0.0169994
3d,环廊,2,2.00319066,PRM*,3,20264906,1,183.015846772959,2.0502506,0.0006579
3d,环廊,2,2.00319066,FMT*,3,20264906,1,203.092595504535,2.0041694,0.0136107
3d,环廊,2,2.00319066,BIT*,3,20264906,1,203.092595504535,2.0040874,0.0471533
3d,环廊,2,2.00319066,RRT#,3,20264906,1,185.343176805798,2.004275,0.0172618
3d,环廊,2,2.00319066,APF-only,3,20264906,1,235.942780406757,0.0029052,0.0027792
3d,环廊,2,2.00319066,AB-IRRT*,3,20264906,1,173.893710076734,2.0052985,0.0035722
3d,环廊,2,2.00319066,RRT*,4,20264907,1,187.719316388298,2.0036806,0.0234524
3d,环廊,2,2.00319066,Informed-RRT*,4,20264907,1,175.475718117696,2.0039507,0.0263954
3d,环廊,2,2.00319066,PRM*,4,20264907,1,188.370463036357,2.0414748,0.0025217
3d,环廊,2,2.00319066,FMT*,4,20264907,1,213.089645099721,2.0038737,0.0222456
3d,环廊,2,2.00319066,BIT*,4,20264907,1,195.534451475846,2.004283,0.030253
3d,环廊,2,2.00319066,RRT#,4,20264907,1,186.510182954827,2.0040477,0.0208202
3d,环廊,2,2.00319066,APF-only,4,20264907,1,235.942780406757,0.0027413,0.0026254
3d,环廊,2,2.00319066,AB-IRRT*,4,20264907,1,173.976274436573,2.0058155,0.0049542
3d,环廊,2,2.00319066,RRT*,5,20264908,1,179.432597370036,2.0039426,0.0088665
3d,环廊,2,2.00319066,Informed-RRT*,5,20264908,1,174.368021178024,2.0036234,0.0091175
3d,环廊,2,2.00319066,PRM*,5,20264908,1,188.900467876613,2.0532612,0.0005588
3d,环廊,2,2.00319066,FMT*,5,20264908,1,227.746838717028,2.0040562,0.04923
3d,环廊,2,2.00319066,BIT*,5,20264908,1,211.683384988607,2.0044814,0.0741861
3d,环廊,2,2.00319066,RRT#,5,20264908,1,178.631468118625,2.0043818,0.0094687
3d,环廊,2,2.00319066,APF-only,5,20264908,1,235.942780406757,0.0029526,0.0028318
3d,环廊,2,2.00319066,AB-IRRT*,5,20264908,1,174.075879382185,2.0040241,0.0048448
3d,环廊,2,2.00319066,RRT*,6,20264909,1,186.267385107697,2.0037492,0.0091907
3d,环廊,2,2.00319066,Informed-RRT*,6,20264909,1,174.873458278736,2.0036628,0.0078608
3d,环廊,2,2.00319066,PRM*,6,20264909,1,187.323334270437,2.0518928,0.0006164
3d,环廊,2,2.00319066,FMT*,6,20264909,1,195.374088875763,2.0045888,0.0183886
3d,环廊,2,2.00319066,BIT*,6,20264909,1,188.376123429745,2.0050758,0.0450144
3d,环廊,2,2.00319066,RRT#,6,20264909,1,182.978643815319,2.0041817,0.0093112
3d,环廊,2,2.00319066,APF-only,6,20264909,1,235.942780406757,0.0029651,0.002841
3d,环廊,2,2.00319066,AB-IRRT*,6,20264909,1,173.900744683253,2.003874,0.0038744
3d,环廊,2,2.00319066,RRT*,7,20264910,1,181.754529076089,2.0036043,0.0070996
3d,环廊,2,2.00319066,Informed-RRT*,7,20264910,1,175.410476394578,2.0036686,0.0074226
3d,环廊,2,2.00319066,PRM*,7,20264910,1,185.786590940776,2.0459273,0.0011938
3d,环廊,2,2.00319066,FMT*,7,20264910,1,213.740185835362,2.0041603,0.0167897
3d,环廊,2,2.00319066,BIT*,7,20264910,1,194.900779867271,2.0042111,0.0769749
3d,环廊,2,2.00319066,RRT#,7,20264910,1,181.495131484431,2.0041304,0.0082965
3d,环廊,2,2.00319066,APF-only,7,20264910,1,235.942780406757,0.0049994,0.0048406
3d,环廊,2,2.00319066,AB-IRRT*,7,20264910,1,174.009311203207,2.0042199,0.0064292
3d,环廊,2,2.00319066,RRT*,8,20264911,1,182.178627009806,2.0036313,0.0128215
3d,环廊,2,2.00319066,Informed-RRT*,8,20264911,1,175.746907240521,2.0035765,0.011645
3d,环廊,2,2.00319066,PRM*,8,20264911,1,184.807341534824,2.045807,0.0003842
3d,环廊,2,2.00319066,FMT*,8,20264911,1,199.879137011177,2.004557,0.0087024
3d,环廊,2,2.00319066,BIT*,8,20264911,1,225.048923293821,2.0047317,0.0314154
3d,环廊,2,2.00319066,RRT#,8,20264911,1,179.311266556865,2.0044852,0.0153583
3d,环廊,2,2.00319066,APF-only,8,20264911,1,235.942780406757,0.0040333,0.0038452
3d,环廊,2,2.00319066,AB-IRRT*,8,20264911,1,174.12348281792,2.0037788,0.0044804
3d,环廊,2,2.00319066,RRT*,9,20264912,1,179.433692176085,2.0038874,0.0173573
3d,环廊,2,2.00319066,Informed-RRT*,9,20264912,1,174.68051576654,2.0037663,0.0249633
3d,环廊,2,2.00319066,PRM*,9,20264912,1,186.033539456654,2.0490525,0.0033351
3d,环廊,2,2.00319066,FMT*,9,20264912,1,221.920826881075,2.0049918,0.0309892
3d,环廊,2,2.00319066,BIT*,9,20264912,1,213.783875903438,2.0042392,0.0833055
3d,环廊,2,2.00319066,RRT#,9,20264912,1,178.529514685707,2.0041877,0.0168122
3d,环廊,2,2.00319066,APF-only,9,20264912,1,235.942780406757,0.0027511,0.0025474
3d,环廊,2,2.00319066,AB-IRRT*,9,20264912,1,173.906220955392,2.0040906,0.003515
3d,环廊,2,2.00319066,RRT*,10,20264913,1,183.238969938277,2.0037041,0.0125527
3d,环廊,2,2.00319066,Informed-RRT*,10,20264913,1,174.67567797325,2.0036031,0.0178558
3d,环廊,2,2.00319066,PRM*,10,20264913,1,186.307911075256,2.0504867,0.0034042
3d,环廊,2,2.00319066,FMT*,10,20264913,1,234.336900262181,2.0045996,0.0257258
3d,环廊,2,2.00319066,BIT*,10,20264913,1,213.815938631833,2.004048,0.1220455
3d,环廊,2,2.00319066,RRT#,10,20264913,1,182.164966136295,2.0041675,0.010786
3d,环廊,2,2.00319066,APF-only,10,20264913,1,235.942780406757,0.0030638,0.0029411
3d,环廊,2,2.00319066,AB-IRRT*,10,20264913,1,173.985116137776,2.0038964,0.0046354
3d,环廊,2,2.00319066,RRT*,11,20264914,1,181.688909990517,2.0037515,0.0104281
3d,环廊,2,2.00319066,Informed-RRT*,11,20264914,1,174.229765802841,2.0035736,0.0133975
3d,环廊,2,2.00319066,PRM*,11,20264914,1,192.744272980221,2.050574,0.0003712
3d,环廊,2,2.00319066,FMT*,11,20264914,1,230.674290929628,2.0040924,0.0073896
3d,环廊,2,2.00319066,BIT*,11,20264914,1,192.862330219791,2.0040452,0.032127
3d,环廊,2,2.00319066,RRT#,11,20264914,1,181.485731005905,2.0040229,0.0127919
3d,环廊,2,2.00319066,APF-only,11,20264914,1,235.942780406757,0.0027366,0.0026253
3d,环廊,2,2.00319066,AB-IRRT*,11,20264914,1,174.156678000988,2.0037652,0.0040768
3d,环廊,2,2.00319066,RRT*,12,20264915,1,182.695582506153,2.0039642,0.0118588
3d,环廊,2,2.00319066,Informed-RRT*,12,20264915,1,175.129192555105,2.0036823,0.0167132
3d,环廊,2,2.00319066,PRM*,12,20264915,1,188.494164516624,2.05957,0.0015389
3d,环廊,2,2.00319066,FMT*,12,20264915,1,217.184674944158,2.0046735,0.0078183
3d,环廊,2,2.00319066,BIT*,12,20264915,1,224.730566472305,2.0047089,0.0295628
3d,环廊,2,2.00319066,RRT#,12,20264915,1,179.316917749153,2.0044972,0.0251691
3d,环廊,2,2.00319066,APF-only,12,20264915,1,235.942780406757,0.0026814,0.0025677
3d,环廊,2,2.00319066,AB-IRRT*,12,20264915,1,174.190071227748,2.0037139,0.0048926
3d,环廊,2,2.00319066,RRT*,13,20264916,1,181.039223035599,2.0034795,0.0091622
3d,环廊,2,2.00319066,Informed-RRT*,13,20264916,1,174.547376882621,2.0038871,0.0145488
3d,环廊,2,2.00319066,PRM*,13,20264916,1,183.090329201677,2.0468928,0.0002427
3d,环廊,2,2.00319066,FMT*,13,20264916,1,223.426417614365,2.0043786,0.0081759
3d,环廊,2,2.00319066,BIT*,13,20264916,1,185.845388021155,2.0050278,0.0387919
3d,环廊,2,2.00319066,RRT#,13,20264916,1,179.52637016711,2.0041531,0.0152019
3d,环廊,2,2.00319066,APF-only,13,20264916,1,235.942780406757,0.0028217,0.0027099
3d,环廊,2,2.00319066,AB-IRRT*,13,20264916,1,174.158347383118,2.0037024,0.0033794
3d,环廊,2,2.00319066,RRT*,14,20264917,1,181.272110143791,2.0034951,0.0087249
3d,环廊,2,2.00319066,Informed-RRT*,14,20264917,1,174.622904598515,2.0037079,0.0097323
3d,环廊,2,2.00319066,PRM*,14,20264917,1,186.960030013072,2.0441489,0.0002827
3d,环廊,2,2.00319066,FMT*,14,20264917,1,229.351395568481,2.0038808,0.019365
3d,环廊,2,2.00319066,BIT*,14,20264917,1,189.97613689246,2.0044611,0.090734
3d,环廊,2,2.00319066,RRT#,14,20264917,1,180.29854440918,2.0041046,0.0090299
3d,环廊,2,2.00319066,APF-only,14,20264917,1,235.942780406757,0.0027366,0.0026216
3d,环廊,2,2.00319066,AB-IRRT*,14,20264917,1,174.253858609223,2.0039726,0.0035772
3d,环廊,2,2.00319066,RRT*,15,20264918,1,185.855552305819,2.0037154,0.0090275
3d,环廊,2,2.00319066,Informed-RRT*,15,20264918,1,174.707554716836,2.0037438,0.011307
3d,环廊,2,2.00319066,PRM*,15,20264918,1,188.19154684424,2.0484469,0.0013846
3d,环廊,2,2.00319066,FMT*,15,20264918,1,204.071233995941,2.0040299,0.0133951
3d,环廊,2,2.00319066,BIT*,15,20264918,1,218.735410783727,2.0039279,0.0253837
3d,环廊,2,2.00319066,RRT#,15,20264918,1,184.984176452072,2.00428,0.0083724
3d,环廊,2,2.00319066,APF-only,15,20264918,1,235.942780406757,0.0027812,0.0026512
3d,环廊,2,2.00319066,AB-IRRT*,15,20264918,1,174.282251350109,2.0038401,0.00341
3d,环廊,2,2.00319066,RRT*,16,20264919,1,185.658599659552,2.0036028,0.0194767
3d,环廊,2,2.00319066,Informed-RRT*,16,20264919,1,175.342661689131,2.0037518,0.0191118
3d,环廊,2,2.00319066,PRM*,16,20264919,1,185.985167984435,2.0391692,0.0020486
3d,环廊,2,2.00319066,FMT*,16,20264919,1,201.857686003571,2.0042196,0.0097033
3d,环廊,2,2.00319066,BIT*,16,20264919,1,248.903528160774,2.0042347,0.0304303
3d,环廊,2,2.00319066,RRT#,16,20264919,1,184.029772569951,2.0041983,0.0172552
3d,环廊,2,2.00319066,APF-only,16,20264919,1,235.942780406757,0.0035659,0.0034195
3d,环廊,2,2.00319066,AB-IRRT*,16,20264919,1,173.875561272222,2.0044526,0.0041784
3d,环廊,2,2.00319066,RRT*,17,20264920,1,182.132516735419,2.003709,0.0086038
3d,环廊,2,2.00319066,Informed-RRT*,17,20264920,1,174.52816041952,2.0038803,0.0071074
3d,环廊,2,2.00319066,PRM*,17,20264920,1,188.028659954005,2.0518171,0.0012598
3d,环廊,2,2.00319066,FMT*,17,20264920,1,214.519167680009,2.0047223,0.0090494
3d,环廊,2,2.00319066,BIT*,17,20264920,1,229.659031813544,2.0039705,0.0267181
3d,环廊,2,2.00319066,RRT#,17,20264920,1,181.472563472144,2.0040305,0.0075467
3d,环廊,2,2.00319066,APF-only,17,20264920,1,235.942780406757,0.0023625,0.002254
3d,环廊,2,2.00319066,AB-IRRT*,17,20264920,1,174.201074470504,2.0037977,0.0031918
3d,环廊,2,2.00319066,RRT*,18,20264921,1,181.819971999824,2.0036739,0.0180831
3d,环廊,2,2.00319066,Informed-RRT*,18,20264921,1,174.808059526038,2.0036072,0.0149295
3d,环廊,2,2.00319066,PRM*,18,20264921,1,187.949549198247,2.0517496,0.0005455
3d,环廊,2,2.00319066,FMT*,18,20264921,1,223.955594687632,2.0042552,0.0099042
3d,环廊,2,2.00319066,BIT*,18,20264921,1,190.68771753536,2.0041846,0.0240402
3d,环廊,2,2.00319066,RRT#,18,20264921,1,182.544315229857,2.003967,0.0197952
3d,环廊,2,2.00319066,APF-only,18,20264921,1,235.942780406757,0.0027326,0.0026136
3d,环廊,2,2.00319066,AB-IRRT*,18,20264921,1,173.933356619691,2.0038061,0.0040585
3d,环廊,2,2.00319066,RRT*,19,20264922,1,184.538401793636,2.0034825,0.0065001
3d,环廊,2,2.00319066,Informed-RRT*,19,20264922,1,174.603836198297,2.0036911,0.009841
3d,环廊,2,2.00319066,PRM*,19,20264922,1,183.387654181937,2.0477488,0.0004298
3d,环廊,2,2.00319066,FMT*,19,20264922,1,199.284413507135,2.0049905,0.0112796
3d,环廊,2,2.00319066,BIT*,19,20264922,1,192.95507826719,2.0046851,0.020296
3d,环廊,2,2.00319066,RRT#,19,20264922,1,180.405321714477,2.0041637,0.0070148
3d,环廊,2,2.00319066,APF-only,19,20264922,1,235.942780406757,0.0030532,0.0029347
3d,环廊,2,2.00319066,AB-IRRT*,19,20264922,1,173.867553827431,2.0039332,0.003599
3d,环廊,2,2.00319066,RRT*,20,20264923,1,186.379453100584,2.0035217,0.008092
3d,环廊,2,2.00319066,Informed-RRT*,20,20264923,1,174.894252382414,2.0046229,0.0110868
3d,环廊,2,2.00319066,PRM*,20,20264923,1,192.878387685389,2.0488509,0.0011004
3d,环廊,2,2.00319066,FMT*,20,20264923,1,199.247683934928,2.004433,0.0161424
3d,环廊,2,2.00319066,BIT*,20,20264923,1,193.28317659811,2.0045208,0.0283697
3d,环廊,2,2.00319066,RRT#,20,20264923,1,181.186250458237,2.0040178,0.0088928
3d,环廊,2,2.00319066,APF-only,20,20264923,1,235.942780406757,0.0028513,0.0027261
3d,环廊,2,2.00319066,AB-IRRT*,20,20264923,1,174.196297116952,2.0038149,0.0038488
3d,环廊,2,2.00319066,RRT*,21,20264924,1,181.821890180261,2.0034894,0.0061797
3d,环廊,2,2.00319066,Informed-RRT*,21,20264924,1,175.052895931887,2.0035489,0.00628
3d,环廊,2,2.00319066,PRM*,21,20264924,1,188.265661747963,2.048277,0.0008112
3d,环廊,2,2.00319066,FMT*,21,20264924,1,190.458716506885,2.0043192,0.0102965
3d,环廊,2,2.00319066,BIT*,21,20264924,1,192.213678288578,2.0044183,0.0654933
3d,环廊,2,2.00319066,RRT#,21,20264924,1,180.141524979861,2.0041164,0.0057646
3d,环廊,2,2.00319066,APF-only,21,20264924,1,235.942780406757,0.0027474,0.0026225
3d,环廊,2,2.00319066,AB-IRRT*,21,20264924,1,173.979011154231,2.0038234,0.0046345
3d,环廊,2,2.00319066,RRT*,22,20264925,1,184.367366471126,2.0036045,0.0194168
3d,环廊,2,2.00319066,Informed-RRT*,22,20264925,1,174.997058354147,2.0036588,0.0150013
3d,环廊,2,2.00319066,PRM*,22,20264925,1,181.608212532088,2.0497426,0.0011191
3d,环廊,2,2.00319066,FMT*,22,20264925,1,214.548284643467,2.0042297,0.0208596
3d,环廊,2,2.00319066,BIT*,22,20264925,1,204.088445896621,2.0047746,0.027135
3d,环廊,2,2.00319066,RRT#,22,20264925,1,183.388538373915,2.0042789,0.0133005
3d,环廊,2,2.00319066,APF-only,22,20264925,1,235.942780406757,0.0034264,0.0032901
3d,环廊,2,2.00319066,AB-IRRT*,22,20264925,1,174.216202257808,2.0038563,0.005107
3d,环廊,2,2.00319066,RRT*,23,20264926,1,184.369016742157,2.0037032,0.0109828
3d,环廊,2,2.00319066,Informed-RRT*,23,20264926,1,174.85292107951,2.0036907,0.0085879
3d,环廊,2,2.00319066,PRM*,23,20264926,1,190.389602061696,2.0525477,0.0003051
3d,环廊,2,2.00319066,FMT*,23,20264926,1,218.945498417524,2.0041706,0.0154427
3d,环廊,2,2.00319066,BIT*,23,20264926,1,197.08257651244,2.0039202,0.0284431
3d,环廊,2,2.00319066,RRT#,23,20264926,1,182.117584623338,2.0042122,0.011718
3d,环廊,2,2.00319066,APF-only,23,20264926,1,235.942780406757,0.0031189,0.0029892
3d,环廊,2,2.00319066,AB-IRRT*,23,20264926,1,174.147215384195,2.0039724,0.0045346
3d,环廊,2,2.00319066,RRT*,24,20264927,1,183.167966616292,2.0035232,0.0175526
3d,环廊,2,2.00319066,Informed-RRT*,24,20264927,1,174.918756807723,2.0037065,0.0179249
3d,环廊,2,2.00319066,PRM*,24,20264927,1,181.603336150576,2.0454247,0.0004935
3d,环廊,2,2.00319066,FMT*,24,20264927,1,209.568872051922,2.0039149,0.0187236
3d,环廊,2,2.00319066,BIT*,24,20264927,0,Inf,2.0039521,NaN
3d,环廊,2,2.00319066,RRT#,24,20264927,1,182.2403279121,2.004426,0.0241893
